episode,reward,episode_length,running_reward,switch_rate,max_cart_velocity,max_pole_angle,max_angular_velocity,mean_pole_angle,mean_angular_velocity
254,154.0,154,77.76169434274863,0.5490196078431373,0.73905456,0.19819841,1.1341825,0.04324594,0.27880883
255,79.0,79,77.77407739932114,0.6025641025641025,1.3431683,0.20126228,1.0573591,0.08202005,0.33435237
256,142.0,142,78.41633662532793,0.5319148936170213,2.667326,0.2006234,1.9389832,0.08706458,0.38319355
257,76.0,76,78.39217325907465,0.56,1.5221553,0.2000848,1.2368194,0.08851505,0.37073016
258,105.0,105,78.65825152648391,0.5096153846153846,1.6494823,0.20461345,1.3401905,0.06128371,0.39898223
259,175.0,175,79.62166901121907,0.603448275862069,2.3986397,0.19530368,1.8328291,0.057638496,0.31464976
260,98.0,98,79.80545232110688,0.6391752577319587,0.7712343,0.18926068,1.0881695,0.04538899,0.2807084
261,89.0,89,79.89739779789582,0.6022727272727273,1.2914504,0.20840718,1.1165148,0.07591925,0.27903473
262,65.0,65,79.74842381991687,0.546875,1.4835972,0.20696664,1.1256647,0.09421258,0.41790476
263,57.0,57,79.52093958171768,0.42857142857142855,1.5072428,0.20503315,1.3623843,0.08143643,0.49357352
264,108.0,108,79.8057301859005,0.6355140186915887,1.3063492,0.20711812,0.9802815,0.06540178,0.30634955
265,75.0,75,79.7576728840415,0.6486486486486487,1.3312423,0.20071168,0.92663324,0.09355642,0.4090407
266,79.0,79,79.75009615520109,0.5769230769230769,1.5028901,0.20236757,1.2041337,0.07043876,0.35460165
267,69.0,69,79.64259519364907,0.5294117647058824,1.3669045,0.20810553,1.1257105,0.07884793,0.3695585
268,68.0,68,79.5261692417126,0.5223880597014925,1.3591231,0.1953238,1.2768699,0.07036201,0.45681325
269,90.0,90,79.63090754929547,0.5617977528089888,1.5075668,0.19577634,1.3626653,0.05686361,0.41300562
270,65.0,65,79.48459847380252,0.671875,0.9943913,0.20758763,1.1550525,0.042607527,0.3450103
271,101.0,101,79.6997524890645,0.57,1.1223598,0.19573608,1.392096,0.06886939,0.33745065
272,55.0,55,79.45275496417385,0.5555555555555556,1.2961291,0.19909891,1.0044959,0.090906106,0.43137807
273,65.0,65,79.30822741453211,0.484375,1.9095597,0.2017451,1.8020389,0.07149044,0.5090905
274,98.0,98,79.4951451403868,0.5670103092783505,1.845133,0.19492726,1.5120217,0.07378196,0.39952505
275,201.0,201,80.71019368898293,0.56,2.9805927,0.19629203,1.1837748,0.07473265,0.28060195
276,72.0,72,80.62309175209309,0.5352112676056338,1.280686,0.20558093,1.0895299,0.07201704,0.35684755
277,165.0,165,81.46686083457216,0.6463414634146342,1.4955349,0.20856695,1.0115565,0.06381116,0.28899527
278,119.0,119,81.84219222622643,0.6186440677966102,0.93481356,0.20798549,0.9625664,0.039144665,0.26575196
279,24.0,24,81.26377030396417,0.4782608695652174,0.5132734,0.20817727,0.79534686,0.12557705,0.3609151
280,120.0,120,81.65113260092453,0.5714285714285714,1.8952982,0.19909282,1.040864,0.08133463,0.3439773
281,46.0,46,81.29462127491527,0.6666666666666666,0.62530667,0.2043375,0.9801473,0.047463156,0.31064036
282,189.0,189,82.37167506216612,0.574468085106383,1.3298299,0.20524961,1.0434476,0.061540365,0.28293902
283,35.0,35,81.89795831154446,0.7352941176470589,0.5465049,0.20724362,0.8448074,0.09856975,0.30752462
284,104.0,104,82.11897872842901,0.5728155339805825,1.3213539,0.20167531,1.153035,0.06363244,0.32951587
285,64.0,64,81.93778894114472,0.6825396825396826,0.53331023,0.20330036,0.7975071,0.062982395,0.2855385
286,52.0,52,81.63841105173327,0.49019607843137253,0.8000033,0.204794,1.1828334,0.07931851,0.35867834
287,37.0,37,81.19202694121594,0.5277777777777778,0.5906009,0.19692922,0.8872121,0.08333791,0.33947352
288,112.0,112,81.50010667180379,0.6306306306306306,0.98803174,0.2033754,1.0397805,0.052951507,0.29446512
289,63.0,63,81.31510560508575,0.6612903225806451,0.99405545,0.18925984,1.0657803,0.06845398,0.30817997
290,197.0,197,82.47195454903489,0.6326530612244898,1.3316001,0.20626816,1.1137555,0.05764699,0.2714492
291,114.0,114,82.78723500354454,0.5929203539823009,2.420335,0.19797635,1.5981445,0.08720366,0.38792259
292,88.0,88,82.83936265350908,0.5862068965517241,1.1585573,0.20925815,1.1535304,0.058741283,0.33267993
293,139.0,139,83.400969026974,0.6086956521739131,2.2888777,0.20301816,1.5199231,0.10268827,0.3753767
294,131.0,131,83.87695933670426,0.6,1.4803568,0.2005313,1.3296999,0.058521498,0.3314921
295,107.0,107,84.1081897433372,0.6132075471698113,1.1220181,0.20682552,1.0401196,0.046655748,0.30734122
296,129.0,129,84.55710784590384,0.6328125,0.99032795,0.20420076,0.8572339,0.06091163,0.27592745
297,101.0,101,84.7215367674448,0.57,1.3112906,0.20418605,1.19162,0.07607076,0.27369514
298,90.0,90,84.77432139977036,0.6404494382022472,1.118193,0.20375365,1.4605541,0.06334081,0.35298565
299,294.0,294,86.86657818577265,0.6382252559726962,2.0042763,0.20194948,1.0054946,0.06448651,0.28999215
300,155.0,155,87.54791240391492,0.6298701298701299,1.1075222,0.20164025,1.1074013,0.04413022,0.30261275
301,131.0,131,87.98243327987578,0.6153846153846154,1.8619728,0.20860563,1.1351677,0.064713,0.34355637
302,229.0,229,89.39260894707702,0.5789473684210527,1.7031052,0.20260955,1.0985312,0.059766844,0.29156658
303,111.0,111,89.60868285760625,0.5636363636363636,1.4746013,0.20694888,0.9984851,0.064968504,0.31769088
304,221.0,221,90.92259602903019,0.6181818181818182,1.8216299,0.20619631,1.0466285,0.08608306,0.29862338
305,60.0,60,90.61337006873988,0.6610169491525424,0.9327111,0.20088749,1.269288,0.07954974,0.33577493
306,192.0,192,91.62723636805248,0.6073298429319371,1.8810107,0.19710706,1.249533,0.06395024,0.27492034
307,140.0,140,92.11096400437197,0.6258992805755396,1.7084845,0.20755851,1.114164,0.084839396,0.31878325
308,73.0,73,91.91985436432824,0.6666666666666666,0.75224996,0.19631289,1.0135353,0.066438586,0.30483976
309,128.0,128,92.28065582068496,0.5433070866141733,1.8513151,0.19932866,1.0424165,0.08625235,0.35194433
310,181.0,181,93.16784926247811,0.6333333333333333,1.4940096,0.20619662,1.0273752,0.06737445,0.28004777
311,132.0,132,93.55617076985332,0.6946564885496184,1.5030888,0.20554343,0.9127623,0.0735597,0.2955129
312,79.0,79,93.41060906215479,0.6538461538461539,1.1017381,0.19305092,0.8576667,0.06374356,0.29731718
313,127.0,127,93.74650297153323,0.6428571428571429,0.96257854,0.2010389,1.0215603,0.05274269,0.28453812
314,153.0,153,94.3390379418179,0.6118421052631579,1.9171917,0.20678994,1.2887334,0.10530951,0.30835345
315,116.0,116,94.55564756239973,0.5478260869565217,1.33209,0.20722799,0.9734724,0.082619905,0.30909657
316,173.0,173,95.34009108677573,0.5813953488372093,1.6761279,0.19191037,1.3291337,0.059102356,0.31578237
317,188.0,188,96.26669017590797,0.5989304812834224,1.2917259,0.20890751,1.0844554,0.064041406,0.31615907
318,270.0,270,98.00402327414889,0.5985130111524164,1.8649324,0.20828438,1.1479491,0.09443111,0.29969132
319,60.0,60,97.6239830414074,0.6101694915254238,1.324576,0.2002299,1.4594659,0.074675344,0.39959815
320,161.0,161,98.25774321099333,0.65,0.99004227,0.19658989,1.0906965,0.049728125,0.27398098
321,141.0,141,98.68516577888339,0.6571428571428571,1.1628463,0.19759874,1.014542,0.08066444,0.28905112
322,64.0,64,98.33831412109456,0.5396825396825397,0.72094065,0.2058078,0.98138624,0.07624519,0.32743412
323,182.0,182,99.1749309798836,0.6022099447513812,2.1102302,0.20506741,1.4121523,0.0963024,0.3343124
324,172.0,172,99.90318167008476,0.6374269005847953,1.5383445,0.19933374,1.2059427,0.06880113,0.29623723
325,224.0,224,101.14414985338391,0.6547085201793722,1.1030012,0.2058727,0.932698,0.048100684,0.24937017
326,207.0,207,102.20270835485006,0.6504854368932039,0.79944783,0.20920447,0.6481508,0.050795093,0.22786267
327,251.0,251,103.69068127130156,0.624,1.6805556,0.20179208,0.9764967,0.07903814,0.2757229
328,88.0,88,103.53377445858854,0.6666666666666666,0.9178072,0.20110689,0.7552284,0.07699922,0.29225665
329,185.0,185,104.34843671400264,0.5434782608695652,1.456514,0.20671153,0.7641098,0.071565986,0.26754302
330,175.0,175,105.05495234686262,0.5747126436781609,1.8845733,0.16212133,0.9896637,0.04951948,0.2538562
331,79.0,79,104.794402823394,0.6538461538461539,0.7171755,0.20708424,0.8344169,0.062423363,0.26919627
332,392.0,392,107.66645879516005,0.5754475703324808,1.8742619,0.2075112,1.102581,0.10121975,0.29589668
333,254.0,254,109.12979420720846,0.5731225296442688,2.211649,0.20729555,1.2175131,0.063574396,0.30782926
334,176.0,176,109.79849626513638,0.6514285714285715,1.3472797,0.19105528,1.1739182,0.06531911,0.28354058
335,500.0,500,113.70051130248501,0.6392785571142284,1.5156269,0.16114205,0.8870519,0.050298266,0.23812085
336,141.0,141,113.97350618946015,0.6357142857142857,1.3132808,0.20200078,0.8719323,0.06578521,0.28053322
337,302.0,302,115.85377112756555,0.627906976744186,0.7692864,0.2020511,0.9207476,0.044223916,0.22914435
338,106.0,106,115.7552334162899,0.5904761904761905,1.179267,0.20603731,1.0825164,0.05799225,0.29713723
339,162.0,162,116.217681082127,0.6521739130434783,1.3174963,0.20915906,1.0420734,0.091193736,0.27264318
340,500.0,500,120.05550427130574,0.6152304609218436,1.2895215,0.120706655,0.9914434,0.04927208,0.23250467
341,120.0,120,120.05494922859268,0.5966386554621849,0.72200185,0.20621763,0.85347074,0.04958416,0.25301403
342,146.0,146,120.31439973630674,0.6206896551724138,1.3056161,0.20535351,0.9624413,0.07483778,0.28743634
343,361.0,361,122.72125573894367,0.6,2.0931532,0.19308665,0.99559945,0.055192012,0.25773633
344,235.0,235,123.84404318155423,0.6538461538461539,1.6950763,0.19879703,1.0325559,0.08128076,0.29165816
345,318.0,318,125.78560274973869,0.5993690851735016,1.6928425,0.20375466,1.3693626,0.08413159,0.30172634
346,308.0,308,127.6077467222413,0.5993485342019544,2.0721264,0.20213121,1.4191219,0.08333262,0.29282248
347,500.0,500,131.33166925501888,0.6432865731462926,1.2626894,0.17274337,1.0012642,0.06003275,0.2518621
348,169.0,169,131.7083525624687,0.6726190476190477,1.7238024,0.20278706,0.9890863,0.08919977,0.29084057
349,72.0,72,131.111269036844,0.6197183098591549,0.7875329,0.20701,0.7504022,0.06166722,0.27509677
350,420.0,420,134.00015634647553,0.6420047732696897,1.7051427,0.19159195,1.2946757,0.048510734,0.2460488
351,275.0,275,135.41015478301077,0.6459854014598541,2.0309384,0.20813666,0.8733434,0.07498074,0.24341503
352,500.0,500,139.05605323518066,0.6793587174348698,1.6200981,0.17923647,0.7887392,0.06054901,0.21857324
353,41.0,41,138.07549270282885,0.625,0.7859289,0.20714162,0.76618236,0.11202093,0.25784883
354,79.0,79,137.48473777580057,0.6153846153846154,1.310987,0.20400397,0.9063353,0.08537842,0.25008473
355,103.0,103,137.13989039804255,0.6372549019607843,2.0250278,0.20538352,0.6565341,0.104399905,0.2199795
356,144.0,144,137.20849149406212,0.6643356643356644,1.6588259,0.20146577,0.78732485,0.064435005,0.22450256
357,128.0,128,137.1164065791215,0.6220472440944882,1.5090467,0.20652989,0.8666657,0.063423745,0.21833204
358,150.0,150,137.24524251333028,0.7114093959731543,1.9624301,0.20480347,0.71599585,0.07569571,0.21079704
359,158.0,158,137.452790088197,0.6496815286624203,2.039455,0.20545173,0.9118674,0.075077526,0.22503132
360,291.0,291,138.98826218731503,0.6620689655172414,1.4395654,0.11757998,0.67920125,0.060657408,0.21030344
361,295.0,295,140.54837956544188,0.6360544217687075,1.5124472,0.19958727,1.2513361,0.049400266,0.27764404
362,216.0,216,141.30289576978745,0.6465116279069767,2.4073286,0.11429303,0.7106888,0.060156774,0.20909937
363,250.0,250,142.38986681208956,0.6827309236947792,2.9032412,0.1632062,0.7966099,0.09491191,0.21931222
364,209.0,209,143.05596814396867,0.6201923076923077,2.5598454,0.19408411,1.1176379,0.071997285,0.26847538
365,221.0,221,143.835408462529,0.6181818181818182,1.1693095,0.20541915,1.040183,0.050309937,0.27669373
366,207.0,207,144.46705437790368,0.6699029126213593,1.3123426,0.20798603,0.9654043,0.06975253,0.23787154
367,270.0,270,145.72238383412463,0.620817843866171,2.2198904,0.20865856,0.9185566,0.06707608,0.2231762
368,158.0,158,145.8451599957834,0.6560509554140127,1.7031511,0.20828971,0.9954913,0.07909044,0.26913193
369,221.0,221,146.59670839582557,0.6954545454545454,1.2999499,0.20723818,0.95408875,0.04719847,0.22451922
370,285.0,285,147.98074131186732,0.6936619718309859,2.0341136,0.17909381,0.80363095,0.053560574,0.22065416
371,331.0,331,149.81093389874866,0.6484848484848484,2.9672875,0.17822635,1.0218066,0.095130496,0.22275536
372,266.0,266,150.97282455976116,0.6188679245283019,1.9845071,0.20774458,0.99257946,0.060430456,0.22364627
373,223.0,223,151.69309631416354,0.6801801801801802,1.8554404,0.09779095,0.6389954,0.04108912,0.19648975
374,96.0,96,151.1361653510219,0.7578947368421053,1.1323014,0.20285839,0.623632,0.066127,0.20095329
375,116.0,116,150.78480369751168,0.808695652173913,1.1082222,0.20327629,0.6285809,0.058456533,0.20452736
376,395.0,395,153.22695566053656,0.7309644670050761,1.4762466,0.20659986,0.7801088,0.049440496,0.19993336
377,154.0,154,153.23468610393118,0.7058823529411765,1.4950712,0.09958536,0.77981555,0.050763458,0.19269763
378,80.0,80,152.50233924289188,0.6582278481012658,1.5071942,0.20886011,0.63370484,0.10635307,0.20925932
379,270.0,270,153.67731585046295,0.6654275092936803,1.0998926,0.06388248,0.71502465,0.02840898,0.20011497
380,127.0,127,153.4105426919583,0.7063492063492064,1.5074481,0.2005575,0.5945062,0.058960926,0.20225106
381,134.0,134,153.21643726503873,0.6390977443609023,2.4056666,0.19713166,0.7132559,0.0932179,0.2029463
382,91.0,91,152.59427289238835,0.7666666666666667,0.9462105,0.208815,0.81683534,0.06661586,0.2191688
383,152.0,152,152.58833016346446,0.695364238410596,1.6799096,0.20664652,0.610996,0.066040576,0.1908058
384,101.0,101,152.0724468618298,0.67,2.0405993,0.208846,0.67771316,0.1089385,0.22567101
385,161.0,161,152.1617223932115,0.6875,1.9889239,0.1517463,0.68364173,0.062334184,0.19021101
386,303.0,303,153.6701051692794,0.6854304635761589,1.587757,0.20341285,0.7091011,0.05149021,0.21396892
387,149.0,149,153.6234041175866,0.6959459459459459,1.259911,0.20025234,0.92000574,0.07522072,0.22148834
388,88.0,88,152.96717007641072,0.6206896551724138,1.1210572,0.20317599,0.85026634,0.07010778,0.2470139
389,370.0,370,155.1374983756466,0.7506775067750677,1.4599892,0.20354082,0.6199348,0.04113514,0.19509125
390,331.0,331,156.89612339189014,0.6575757575757576,1.3192469,0.086994864,0.7172115,0.035448372,0.20621926
391,67.0,67,155.99716215797122,0.696969696969697,0.9021597,0.20120403,0.60423297,0.0794419,0.22359285
392,74.0,74,155.17719053639152,0.7397260273972602,1.0816368,0.1987488,0.680632,0.0901302,0.21942845
393,90.0,90,154.5254186310276,0.6853932584269663,0.90671396,0.20940956,0.754774,0.060554262,0.22656703
394,181.0,181,154.79016444471733,0.6777777777777778,2.039903,0.20235042,0.7013996,0.060417585,0.20959118
395,128.0,128,154.52226280027017,0.6929133858267716,1.0942763,0.20794445,0.7299666,0.052085087,0.2130413
396,57.0,57,153.54704017226746,0.6785714285714286,0.90087724,0.20704867,0.7694224,0.0978339,0.2312914
397,65.0,65,152.6615697705448,0.65625,1.0386897,0.20890458,0.73253393,0.09128367,0.22409058
398,500.0,500,156.13495407283935,0.6513026052104208,0.96968496,0.111189306,0.74549425,0.034658186,0.21931559
399,116.0,116,155.73360453211095,0.6608695652173913,1.0544884,0.20297967,0.60668415,0.056496065,0.21272764
400,69.0,69,154.86626848678983,0.7205882352941176,1.1097989,0.20684297,0.80111766,0.091668285,0.22347479
401,244.0,244,155.75760580192193,0.6296296296296297,1.9923866,0.18183307,0.90575737,0.061840285,0.21333012
402,113.0,113,155.3300297439027,0.7589285714285714,0.85957384,0.20432533,0.6425698,0.05131317,0.2071476
403,53.0,53,154.3067294464637,0.6730769230769231,0.937186,0.20278752,0.6262015,0.097584635,0.24090697
404,91.0,91,153.67366215199905,0.7222222222222222,0.90498894,0.20898058,0.6835416,0.059848756,0.21457914
405,158.0,158,153.71692553047907,0.6942675159235668,1.6020571,0.20923038,0.68255395,0.095783435,0.21311502
406,175.0,175,153.92975627517427,0.6379310344827587,1.4628175,0.20326604,0.6832245,0.09469989,0.22923946
407,127.0,127,153.66045871242252,0.6349206349206349,1.0747375,0.19705482,0.72277945,0.07688186,0.2127606
408,63.0,63,152.7538541252983,0.6935483870967742,0.9078863,0.2052539,0.60746986,0.087325804,0.21434908
409,139.0,139,152.61631558404528,0.7318840579710145,0.7606518,0.20653868,0.6925497,0.048012994,0.20536612
410,115.0,115,152.24015242820482,0.6666666666666666,0.88320225,0.20308137,0.6457862,0.066205174,0.21993174
411,110.0,110,151.81775090392276,0.6605504587155964,0.91056424,0.20022517,0.7782498,0.04908427,0.24086808
412,91.0,91,151.20957339488353,0.6333333333333333,0.6834044,0.20710814,0.78344405,0.06272016,0.24075967
413,328.0,328,152.9774776609347,0.6605504587155964,1.4328692,0.20047231,0.7538309,0.04799017,0.20072547
414,55.0,55,151.99770288432538,0.7222222222222222,0.9200921,0.2088279,0.72402155,0.098953396,0.22379702
415,67.0,67,151.14772585548212,0.696969696969697,1.1362672,0.19928712,0.6962134,0.0844881,0.23718245
416,264.0,264,152.27624859692727,0.6920152091254753,1.861467,0.20871562,0.8472004,0.06466627,0.21323247
417,77.0,77,151.523486110958,0.6447368421052632,0.9051633,0.20768334,0.75164896,0.06929271,0.23398258
418,61.0,61,150.61825124984844,0.6166666666666667,0.7659844,0.1938403,0.87487197,0.07724188,0.25625756
419,146.0,146,150.57206873734995,0.6689655172413793,0.76286227,0.20590506,0.5996843,0.06086595,0.21089932
420,67.0,67,149.73634804997644,0.6818181818181818,0.75720817,0.20720908,0.67315924,0.066575944,0.2484713
421,190.0,190,150.1389845694767,0.7248677248677249,0.9214565,0.20889956,0.6707116,0.055072483,0.19601433
422,309.0,309,151.72759472378192,0.6915584415584416,0.7233017,0.20436801,0.73501873,0.02596228,0.21121536
423,51.0,51,150.72031877654408,0.66,0.76175356,0.20617847,0.6905721,0.08930324,0.24606651
424,58.0,58,149.79311558877865,0.6842105263157895,0.7172838,0.20745015,0.67284817,0.08306363,0.24770774
425,187.0,187,150.16518443289087,0.7043010752688172,1.4697055,0.20343916,0.6682045,0.06603589,0.21011952
426,142.0,142,150.08353258856195,0.7021276595744681,2.0442266,0.10914075,0.60788393,0.06822726,0.18866134
427,48.0,48,149.06269726267632,0.7659574468085106,0.5356027,0.19519593,0.86822885,0.0825289,0.25051606
428,89.0,89,148.46207029004955,0.7727272727272727,0.59485716,0.19968276,0.69688493,0.06330102,0.23209836
429,91.0,91,147.88744958714906,0.7333333333333333,0.8616997,0.20301637,0.69946593,0.07061396,0.22720899
430,105.0,105,147.4585750912776,0.6826923076923077,0.73299825,0.20012216,0.7861248,0.053137667,0.24630564
431,135.0,135,147.3339893403648,0.6865671641791045,0.5704153,0.19660027,0.8251066,0.037851553,0.21636266
432,417.0,417,150.03064944696115,0.7283653846153846,1.6453116,0.20483893,0.71095335,0.06770517,0.2085059
433,56.0,56,149.09034295249154,0.6909090909090909,0.6937195,0.20147482,0.6713227,0.092923425,0.23084854
434,90.0,90,148.49943952296664,0.651685393258427,0.61624366,0.20627223,0.7444928,0.06769793,0.27686343
435,62.0,62,147.63444512773697,0.639344262295082,0.7548776,0.20478177,0.9938772,0.067516156,0.24002215
436,252.0,252,148.6781006764596,0.7091633466135459,1.6714708,0.109333165,0.722058,0.042478077,0.18754484
437,248.0,248,149.67131966969498,0.6923076923076923,2.0050664,0.15050094,0.69593585,0.041578792,0.20113792
438,54.0,54,148.714606472998,0.7547169811320755,0.73716646,0.19812393,0.62559,0.09029934,0.23441096
439,209.0,209,149.31746040826803,0.6875,1.6226672,0.141383,0.71778,0.041104842,0.20218642
440,304.0,304,150.86428580418536,0.6831683168316832,1.2556585,0.07228493,0.5604574,0.022125948,0.18782882
441,170.0,170,151.05564294614348,0.6745562130177515,0.9174535,0.19705662,0.8119451,0.056785073,0.20227742
442,145.0,145,150.99508651668202,0.6875,0.92149013,0.20769042,0.70734346,0.044076215,0.21272033
443,283.0,283,152.31513565151522,0.6595744680851063,1.2686071,0.20815766,0.74774235,0.052602362,0.21422787
444,80.0,80,151.5919842950001,0.7215189873417721,0.7111066,0.20233075,0.7327058,0.065821394,0.21613736
445,177.0,177,151.8460644520501,0.7386363636363636,1.4738586,0.2059672,0.6327836,0.099889375,0.21130042
446,64.0,64,150.96760380752957,0.6507936507936508,1.2634355,0.19861443,0.70342684,0.103051305,0.23639639
447,75.0,75,150.20792776945427,0.7567567567567568,0.9020716,0.20379148,0.7923173,0.07225725,0.21989794
448,323.0,323,151.9358484917597,0.6614906832298136,0.8865333,0.20751359,0.7101051,0.030205632,0.21167538
449,203.0,203,152.4464900068421,0.6732673267326733,1.3004085,0.20330021,0.7419746,0.06067807,0.21833698
450,371.0,371,154.6320251067737,0.7054054054054054,0.9028439,0.19984056,0.7907809,0.037653044,0.2177553
451,95.0,95,154.03570485570597,0.7872340425531915,0.7029347,0.20242344,0.7051875,0.05612167,0.20853966
452,500.0,500,157.4953478071489,0.6813627254509018,0.9230568,0.092858486,0.68110675,0.033795822,0.20863014
453,247.0,247,158.39039432907742,0.6747967479674797,1.0987246,0.20777674,0.82010186,0.0436129,0.21220084
454,88.0,88,157.68649038578664,0.7471264367816092,1.059093,0.20337856,0.7210862,0.07277263,0.20526028
455,74.0,74,156.84962548192877,0.726027397260274,1.136814,0.20864369,0.7068304,0.08384223,0.22202842
456,100.0,100,156.2811292271095,0.5959595959595959,1.2896196,0.20772775,0.73464423,0.07866604,0.22558899
457,113.0,113,155.84831793483838,0.6696428571428571,1.24607,0.20901717,0.6922177,0.065774545,0.21912998
458,500.0,500,159.28983475549,0.6412825651302605,1.531165,0.17757711,0.87014514,0.054293778,0.23702557
459,197.0,197,159.6669364079351,0.6836734693877551,1.2232702,0.20843041,0.83933055,0.056836117,0.22287135
460,178.0,178,159.85026704385575,0.7005649717514124,1.4537066,0.20265716,0.72903186,0.08781272,0.24266034
461,179.0,179,160.04176437341718,0.6910112359550562,1.150006,0.20162907,0.738238,0.049282383,0.21234204
462,122.0,122,159.661346729683,0.6528925619834711,1.4814829,0.20910813,0.5868141,0.063799106,0.22142705
463,103.0,103,159.09473326238617,0.7254901960784313,1.0369197,0.20870143,0.981761,0.06402368,0.21324536
464,68.0,68,158.1837859297623,0.7313432835820896,1.0936004,0.20815688,0.6604931,0.084636904,0.21570581
465,500.0,500,161.6019480704647,0.6472945891783567,1.2699403,0.12374114,0.8078484,0.04152934,0.22156234
466,51.0,51,160.49592858976004,0.7,1.0726478,0.20016108,0.74103975,0.10884505,0.24623497
467,108.0,108,159.97096930386246,0.6915887850467289,0.71995634,0.20464054,0.7510129,0.062022753,0.23536909
468,500.0,500,163.37125961082384,0.6893787575150301,0.7494524,0.069375046,0.80584526,0.022068784,0.20814317
469,196.0,196,163.6975470147156,0.6871794871794872,0.9412889,0.20909663,0.7400553,0.04949001,0.21571657
470,67.0,67,162.73057154456845,0.7727272727272727,1.1420982,0.20594762,0.64004064,0.095084995,0.20067723
471,60.0,60,161.70326582912276,0.6949152542372882,0.87320006,0.20532995,0.66224766,0.0951054,0.22789831
472,102.0,102,161.10623317083153,0.7623762376237624,0.90432334,0.20906875,0.7491546,0.060147732,0.21214662
473,277.0,277,162.26517083912321,0.6594202898550725,1.1336381,0.20554687,0.78965205,0.035199933,0.21855332
474,186.0,186,162.502519130732,0.7567567567567568,1.2309624,0.20722848,0.6324839,0.062009495,0.20979391
475,156.0,156,162.43749393942468,0.6580645161290323,0.8833202,0.20644476,0.72909886,0.039794043,0.20904732
476,105.0,105,161.86311900003045,0.6538461538461539,0.70228076,0.20706931,0.95007414,0.052045442,0.2538974
477,138.0,138,161.62448781003013,0.635036496350365,1.0562704,0.20532694,0.8152089,0.048664972,0.23365507
478,214.0,214,162.14824293192981,0.704225352112676,0.94329387,0.20698677,0.7455736,0.048152007,0.22070983
479,131.0,131,161.83676050261053,0.6,1.2427839,0.20423253,0.7761696,0.08521194,0.23706797
480,156.0,156,161.77839289758444,0.6,1.5074611,0.2074041,0.92430013,0.09861338,0.27602217
481,160.0,160,161.76060896860858,0.660377358490566,1.2455878,0.20352903,0.79256296,0.06797552,0.24850602
482,329.0,329,163.43300287892248,0.6707317073170732,2.0157506,0.20559515,0.7080458,0.07087482,0.22872166
483,447.0,447,166.26867285013324,0.6390134529147982,1.517237,0.20914759,0.9955388,0.060615573,0.25833958
484,113.0,113,165.7359861216319,0.6875,0.8879753,0.20804814,0.80421126,0.050513323,0.23062289
485,312.0,312,167.19862626041558,0.6109324758842444,1.2479577,0.2070027,1.0239869,0.052005187,0.25596246
486,467.0,467,170.19663999781142,0.6394849785407726,0.97303563,0.19643854,0.93425035,0.04277727,0.22866958
487,152.0,152,170.0146735978333,0.6688741721854304,1.6823684,0.20869456,0.67244846,0.059350006,0.21414335
488,85.0,85,169.16452686185497,0.6547619047619048,1.4856108,0.19741544,0.7264756,0.09323262,0.22552279
489,289.0,289,170.3628815932364,0.6423611111111112,1.0829057,0.20795485,0.95561516,0.061112948,0.26397476
490,134.0,134,169.99925277730404,0.6015037593984962,1.4341038,0.20609488,0.7352418,0.06732817,0.23694813
491,107.0,107,169.36926024953098,0.6509433962264151,1.1240654,0.20727997,0.76364505,0.06571197,0.21896687
492,500.0,500,172.67556764703568,0.6072144288577155,0.9597298,0.13965577,0.9536818,0.057455998,0.27156514
493,243.0,243,173.37881197056532,0.6446280991735537,1.3469057,0.19956176,1.1425812,0.049175873,0.28868634
494,500.0,500,176.64502385085967,0.5951903807615231,1.2697003,0.16900957,0.98440754,0.07357651,0.27868268
495,191.0,191,176.78857361235106,0.5842105263157895,1.597375,0.20308457,0.8827946,0.052406352,0.22816749
496,264.0,264,177.66068787622754,0.6121673003802282,1.1694865,0.20245507,1.0318832,0.07009048,0.30680588
497,372.0,372,179.60408099746527,0.6657681940700808,2.0578425,0.20249142,0.6947205,0.05247598,0.2078729
498,115.0,115,178.95804018749064,0.6666666666666666,1.4433095,0.2074406,0.69152576,0.070621565,0.2156065
499,500.0,500,182.16845978561574,0.6452905811623246,0.9550065,0.121381566,0.8776959,0.036865816,0.23343807
500,103.0,103,181.3767751877596,0.6862745098039216,2.0131545,0.20496815,0.6872715,0.10385831,0.21561705
